filename,width,height,class,xmin,ymin,xmax,ymax
staugustinecam.2019-04-24_0800.mp4_frames_60.jpg,1280,720,person,140,596,213,641
staugustinecam.2019-04-24_0800.mp4_frames_60.jpg,1280,720,person,88,209,106,251
staugustinecam.2019-04-24_0800.mp4_frames_60.jpg,1280,720,person,120,211,150,242
staugustinecam.2019-04-24_0800.mp4_frames_60.jpg,1280,720,person,1070,495,1123,581
staugustinecam.2019-04-24_0800.mp4_frames_60.jpg,1280,720,person,1204,493,1237,594
staugustinecam.2019-04-24_0800.mp4_frames_60.jpg,1280,720,person,1113,515,1152,614
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,689,506,724,572
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,847,492,877,561
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,227,632,293,714
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,1135,480,1156,530
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,107,203,133,237
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,137,205,165,230
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,13,469,32,489
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,5,469,36,549
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,57,532,88,586
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,145,475,201,525
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,342,424,375,479
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,404,564,431,628
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,434,579,489,628
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,520,490,573,611
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,529,528,571,631
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,461,521,508,571
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,416,532,460,572
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,366,533,404,573
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,796,443,835,492
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,1048,460,1071,519
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,1062,541,1100,594
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,999,531,1038,572
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,894,545,932,609
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,1004,428,1027,464
staugustinecam.2019-04-05_1300.mp4_frames_55.jpg,1280,720,person,1237,536,1280,590
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,425,491,503,529
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,136,207,158,251
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,83,199,111,244
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,0,536,19,579
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,186,501,217,581
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,277,544,327,679
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,248,553,279,661
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,230,520,267,581
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,352,537,403,584
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,442,541,486,628
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,530,532,556,580
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,563,541,582,570
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,578,499,624,583
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,855,564,914,629
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,992,507,1034,616
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,1093,502,1126,586
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,1117,469,1143,506
staugustinecam.2019-04-27_1000.mp4_frames_47.jpg,1280,720,person,1200,497,1230,520
staugustinecam.2019-01-06_1100.mp4_frames_22.jpg,1280,720,person,834,504,855,544
staugustinecam.2019-01-06_1100.mp4_frames_22.jpg,1280,720,person,567,491,599,579
staugustinecam.2019-01-06_1100.mp4_frames_22.jpg,1280,720,person,611,487,643,581
staugustinecam.2019-01-06_1100.mp4_frames_22.jpg,1280,720,person,943,490,987,565
staugustinecam.2019-01-06_1100.mp4_frames_22.jpg,1280,720,person,1074,510,1096,569
staugustinecam.2019-01-06_1100.mp4_frames_22.jpg,1280,720,person,1095,503,1153,564
staugustinecam.2019-01-06_1100.mp4_frames_22.jpg,1280,720,person,124,488,146,557
staugustinecam.2019-01-06_1100.mp4_frames_22.jpg,1280,720,person,364,546,394,578
staugustinecam.2019-02-01_0800.mp4_frames_38.jpg,1280,720,person,335,544,356,572
staugustinecam.2019-02-01_0800.mp4_frames_38.jpg,1280,720,person,290,529,318,570
staugustinecam.2019-02-01_0800.mp4_frames_38.jpg,1280,720,person,245,512,275,571
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,136,534,173,635
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,186,525,226,615
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,243,484,271,566
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,293,544,336,611
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,477,533,512,605
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,404,546,444,601
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,550,546,599,605
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,594,662,649,720
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,559,629,606,700
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,718,606,803,666
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,799,529,833,589
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,784,507,818,583
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,1039,503,1069,611
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,1066,486,1097,605
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,1190,546,1243,589
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,1142,650,1213,720
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,126,207,141,243
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,154,205,173,240
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,84,211,102,243
staugustinecam.2019-04-16_1500.mp4_frames_29.jpg,1280,720,person,599,533,624,571
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,363,574,394,610
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,0,523,16,585
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,54,501,79,529
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,89,492,113,523
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,91,523,119,557
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,128,503,150,560
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,141,629,187,676
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,186,629,219,665
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,534,675,581,720
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,603,657,645,720
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,848,640,870,689
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,805,674,844,696
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,1099,667,1134,709
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,1126,650,1169,711
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,1214,557,1244,592
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,1242,585,1274,620
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,1177,494,1203,525
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,1226,460,1252,486
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,1067,400,1092,428
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,878,467,914,489
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,829,472,849,498
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,790,463,810,490
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,768,525,785,564
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,779,540,818,567
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,871,529,900,575
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,896,516,922,563
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,920,550,962,629
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,852,558,900,629
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,936,503,960,557
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,978,523,1002,568
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,1014,524,1053,584
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,1058,521,1088,567
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,1091,520,1119,560
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,1070,579,1136,610
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,973,581,1009,624
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,450,542,474,596
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,520,557,547,602
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,537,542,556,598
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,615,596,654,637
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,343,531,373,562
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,323,544,346,567
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,212,512,241,547
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,200,536,223,581
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,171,529,201,567
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,305,485,335,527
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,330,486,356,514
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,576,515,608,576
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,600,505,642,546
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,690,537,719,600
staugustinecam.2019-04-06_1200.mp4_frames_15.jpg,1280,720,person,897,641,976,666
staugustinecam.2019-02-01_0800.mp4_frames_27.jpg,1280,720,person,1115,522,1144,557
staugustinecam.2019-02-01_0800.mp4_frames_27.jpg,1280,720,person,93,203,122,251
staugustinecam.2019-02-01_0800.mp4_frames_27.jpg,1280,720,person,1205,531,1237,566
staugustinecam.2019-02-01_0800.mp4_frames_27.jpg,1280,720,person,1156,505,1185,571
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,622,615,657,686
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,572,598,619,685
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,11,564,37,599
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,100,570,143,632
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,178,580,210,633
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,208,567,232,610
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,235,525,258,596
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,258,528,279,594
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,282,527,303,577
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,265,613,305,671
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,222,600,260,672
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,438,554,485,598
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,503,462,539,489
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,519,583,565,624
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,542,516,580,593
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,584,534,611,588
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,653,563,692,614
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,702,563,746,605
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,871,555,914,603
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,930,529,975,560
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,1052,455,1088,514
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,1178,446,1217,477
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,1207,590,1238,679
staugustinecam.2019-04-25_1200.mp4_frames_8.jpg,1280,720,person,1187,514,1217,567
staugustinecam.2019-04-03_0800.mp4_frames_50.jpg,1280,720,person,681,506,719,579
staugustinecam.2019-04-03_0800.mp4_frames_50.jpg,1280,720,person,139,196,170,242
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,698,573,746,605
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,130,532,157,602
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,152,580,222,596
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,158,597,238,618
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,145,615,189,649
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,191,606,230,662
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,267,544,306,615
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,494,620,542,670
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,395,493,416,536
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,200,485,226,528
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,165,492,204,525
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,70,652,111,710
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,420,560,468,602
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,19,665,59,707
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,794,531,836,567
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,1091,620,1164,663
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,979,568,1012,615
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,935,576,971,618
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,891,541,924,568
staugustinecam.2019-04-16_1100.mp4_frames_38.jpg,1280,720,person,764,536,794,568
staugustinecam.2019-03-17_1000.mp4_frames_51.jpg,1280,720,person,146,398,169,443
staugustinecam.2019-03-17_1000.mp4_frames_51.jpg,1280,720,person,165,406,188,432
staugustinecam.2019-03-17_1000.mp4_frames_51.jpg,1280,720,person,623,395,643,438
staugustinecam.2019-03-17_1000.mp4_frames_51.jpg,1280,720,person,768,402,792,429
staugustinecam.2019-03-17_1000.mp4_frames_51.jpg,1280,720,person,779,402,813,426
staugustinecam.2019-03-17_1000.mp4_frames_51.jpg,1280,720,person,906,384,927,420
staugustinecam.2019-01-14_0800.mp4_frames_23.jpg,1280,720,person,470,471,500,544
staugustinecam.2019-01-14_0800.mp4_frames_23.jpg,1280,720,person,81,203,102,252
staugustinecam.2019-01-14_0800.mp4_frames_23.jpg,1280,720,person,131,208,153,247
staugustinecam.2019-01-11_1400.mp4_frames_13.jpg,1280,720,,607,655,647,720
staugustinecam.2019-01-11_1400.mp4_frames_13.jpg,1280,720,person,534,626,595,720
staugustinecam.2019-01-11_1400.mp4_frames_13.jpg,1280,720,person,660,636,706,719
staugustinecam.2019-01-11_1400.mp4_frames_13.jpg,1280,720,person,715,637,768,720
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,1,531,41,570
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,0,554,35,606
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,180,560,204,597
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,132,475,149,514
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,191,437,208,477
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,221,436,247,473
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,253,476,278,527
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,247,540,296,581
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,292,518,330,573
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,336,508,382,567
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,414,459,438,508
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,515,455,538,508
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,526,469,558,502
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,560,506,580,572
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,581,541,638,575
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,595,495,638,541
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,664,488,695,566
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,565,650,630,670
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,637,618,684,666
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,1237,602,1280,709
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,1018,466,1047,534
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,989,527,1028,570
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,959,529,992,575
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,901,521,940,573
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,839,532,874,580
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,736,516,805,580
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,701,493,732,540
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,986,464,1017,519
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,959,482,1008,531
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,98,208,118,243
staugustinecam.2019-04-06_1300.mp4_frames_34.jpg,1280,720,person,123,209,150,240
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,981,521,1005,561
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,509,544,540,573
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,706,522,742,562
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,1047,424,1071,448
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,680,486,702,560
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,1005,530,1028,564
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,1025,499,1045,560
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,1038,513,1060,569
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,390,467,425,496
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,333,487,352,517
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,414,522,459,575
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,486,531,515,590
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,465,486,480,553
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,447,493,465,552
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,110,527,133,578
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,89,539,110,565
staugustinecam.2019-01-04_1300.mp4_frames_32.jpg,1280,720,person,940,523,970,564
staugustinecam.2019-04-04_0900.mp4_frames_3.jpg,1280,720,person,1014,540,1060,584
staugustinecam.2019-04-04_0900.mp4_frames_3.jpg,1280,720,person,0,536,16,602
staugustinecam.2019-04-04_0900.mp4_frames_3.jpg,1280,720,person,284,537,319,600
staugustinecam.2019-04-04_0900.mp4_frames_3.jpg,1280,720,person,348,525,387,602
staugustinecam.2019-04-04_0900.mp4_frames_3.jpg,1280,720,person,470,560,496,594
staugustinecam.2019-04-04_0900.mp4_frames_3.jpg,1280,720,person,388,544,429,605
staugustinecam.2019-04-04_0900.mp4_frames_3.jpg,1280,720,person,379,588,427,637
staugustinecam.2019-04-04_0900.mp4_frames_3.jpg,1280,720,person,949,536,988,588
staugustinecam.2019-04-04_0900.mp4_frames_3.jpg,1280,720,person,1067,505,1075,547
staugustinecam.2019-04-04_0900.mp4_frames_3.jpg,1280,720,person,1096,511,1114,542
staugustinecam.2019-04-04_0900.mp4_frames_3.jpg,1280,720,person,1090,549,1114,598
staugustinecam.2019-04-04_0900.mp4_frames_3.jpg,1280,720,person,1125,551,1142,594
staugustinecam.2019-04-04_0900.mp4_frames_3.jpg,1280,720,person,1161,525,1201,602
staugustinecam.2019-04-04_0900.mp4_frames_3.jpg,1280,720,person,554,546,600,596
staugustinecam.2019-04-04_0900.mp4_frames_3.jpg,1280,720,person,512,538,541,593
staugustinecam.2019-01-08_1400.mp4_frames_39.jpg,1280,720,person,293,503,325,542
staugustinecam.2019-01-08_1400.mp4_frames_39.jpg,1280,720,person,104,211,123,252
staugustinecam.2019-01-08_1400.mp4_frames_39.jpg,1280,720,person,41,215,70,252
staugustinecam.2019-01-08_1400.mp4_frames_39.jpg,1280,720,person,567,517,595,555
staugustinecam.2019-01-08_1400.mp4_frames_39.jpg,1280,720,person,594,513,630,555
staugustinecam.2019-01-08_1400.mp4_frames_39.jpg,1280,720,person,559,635,615,689
staugustinecam.2019-01-08_1400.mp4_frames_39.jpg,1280,720,person,923,535,949,566
staugustinecam.2019-01-08_1400.mp4_frames_39.jpg,1280,720,person,879,535,905,566
staugustinecam.2019-01-08_1400.mp4_frames_39.jpg,1280,720,person,1227,462,1255,527
staugustinecam.2019-01-11_1400.mp4_frames_17.jpg,1280,720,person,867,537,915,652
staugustinecam.2019-01-11_1400.mp4_frames_17.jpg,1280,720,person,944,541,982,653
staugustinecam.2019-01-11_1400.mp4_frames_17.jpg,1280,720,person,993,541,1015,645
staugustinecam.2019-01-11_1400.mp4_frames_17.jpg,1280,720,person,1006,542,1070,649
staugustinecam.2019-05-05_0800.mp4_frames_47.jpg,1280,720,person,303,531,335,584
staugustinecam.2019-05-05_0800.mp4_frames_47.jpg,1280,720,person,323,558,375,606
staugustinecam.2019-05-05_0800.mp4_frames_47.jpg,1280,720,person,1101,573,1144,618
staugustinecam.2019-05-05_0800.mp4_frames_47.jpg,1280,720,person,1051,580,1087,618
staugustinecam.2019-05-05_0800.mp4_frames_47.jpg,1280,720,person,542,570,584,602
staugustinecam.2019-05-05_0800.mp4_frames_47.jpg,1280,720,person,555,519,594,607
staugustinecam.2019-05-05_0800.mp4_frames_47.jpg,1280,720,person,0,575,31,616
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,1050,559,1079,595
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,42,624,72,676
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,67,631,105,676
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,81,544,122,593
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,157,514,171,545
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,167,510,183,542
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,178,536,199,584
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,204,544,227,594
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,247,516,275,589
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,282,557,316,597
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,288,516,336,566
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,699,572,725,599
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,780,541,806,573
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,827,542,857,579
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,745,570,766,593
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,887,590,898,629
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,833,585,889,626
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,954,503,1002,563
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,1006,559,1043,605
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,1136,507,1159,563
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,1084,553,1116,603
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,1181,553,1217,593
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,1161,501,1185,560
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,1118,562,1157,603
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,1224,601,1279,637
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,1239,521,1272,601
staugustinecam.2019-04-15_1100.mp4_frames_44.jpg,1280,720,person,0,559,10,596
staugustinecam.2019-01-09_0800.mp4_frames_16.jpg,1280,720,person,80,201,98,241
staugustinecam.2019-01-05_1000.mp4_frames_59.jpg,1280,720,person,311,484,338,543
staugustinecam.2019-01-05_1000.mp4_frames_59.jpg,1280,720,person,469,480,496,551
staugustinecam.2019-04-20_0900.mp4_frames_25.jpg,1280,720,person,814,516,849,574
